h,beta,Magnetisierung,Magnetisierung_abs
-0.5102040816326531,0.5510204081632653,-0.973413818359375,0.973413818359375
-0.5102040816326531,0.5714285714285714,-0.973360107421875,0.973360107421875
-0.5102040816326531,0.5918367346938775,-0.95102197265625,0.975709228515625
-0.5102040816326531,0.6122448979591836,-0.9506636962890626,0.9761641845703125
-0.5102040816326531,0.6326530612244897,-0.97688232421875,0.97688232421875
-0.5102040816326531,0.6530612244897959,-0.954885986328125,0.965096435546875
-0.5102040816326531,0.673469387755102,-0.9710255126953125,0.9710897216796875
-0.5102040816326531,0.6938775510204082,-0.9240133056640625,0.9745894775390626
-0.5102040816326531,0.7142857142857142,-0.996447509765625,0.996447509765625
-0.5102040816326531,0.7346938775510203,-0.89527880859375,0.966909423828125
-0.5102040816326531,0.7551020408163265,-0.997564697265625,0.997564697265625
-0.5102040816326531,0.7755102040816326,-0.9720853271484375,0.9720853271484375
-0.5102040816326531,0.7959183673469387,-0.953173095703125,0.953422607421875
-0.5102040816326531,0.8163265306122448,-0.96400830078125,0.96400830078125
-0.5102040816326531,0.836734693877551,-0.75403955078125,0.938399658203125
-0.5102040816326531,0.8571428571428571,-0.721911865234375,0.940458984375
-0.5102040816326531,0.8775510204081632,-0.76074560546875,0.9424970703125
-0.5102040816326531,0.8979591836734693,-0.736242431640625,0.939512451171875
-0.5102040816326531,0.9183673469387754,-0.958910888671875,0.958910888671875
-0.5102040816326531,0.9387755102040816,-0.8858868408203125,0.9129298095703124
-0.5102040816326531,0.9591836734693877,-0.24863525390625,0.913653564453125
-0.5102040816326531,0.9795918367346939,-0.2788048095703125,0.9066588134765625
-0.5102040816326531,1.0,0.9388167724609375,0.9389034423828125
-0.4693877551020409,0.0,-0.00019384765625,0.00659912109375
-0.4693877551020409,0.02040816326530612,-0.0100938720703125,0.0109381103515625
-0.4693877551020409,0.04081632653061224,-0.0228341064453125,0.0228714599609375
-0.4693877551020409,0.061224489795918366,-0.036878662109375,0.036878662109375
-0.4693877551020409,0.08163265306122448,-0.055173828125,0.055173828125
-0.4693877551020409,0.1020408163265306,-0.0750235595703125,0.0753997802734375
-0.4693877551020409,0.12244897959183673,-0.1010750732421875,0.1010750732421875
-0.4693877551020409,0.14285714285714285,-0.131692138671875,0.131692138671875
-0.4693877551020409,0.16326530612244897,-0.1683983154296875,0.1683983154296875
-0.4693877551020409,0.18367346938775508,-0.212689697265625,0.212727783203125
-0.4693877551020409,0.2040816326530612,-0.2679356689453125,0.2689822998046875
-0.4693877551020409,0.22448979591836732,-0.333083740234375,0.333083740234375
-0.4693877551020409,0.24489795918367346,-0.4117337646484375,0.4117337646484375
-0.4693877551020409,0.26530612244897955,-0.4899638671875,0.48998779296875
-0.4693877551020409,0.2857142857142857,-0.5773740234375,0.579585693359375
-0.4693877551020409,0.3061224489795918,-0.6626239013671875,0.6626239013671875
-0.4693877551020409,0.32653061224489793,-0.7301456298828125,0.7329415283203125
-0.4693877551020409,0.3469387755102041,-0.787966552734375,0.791185302734375
-0.4693877551020409,0.36734693877551017,-0.8424639892578125,0.8424639892578125
-0.4693877551020409,0.3877551020408163,-0.8735908203125,0.8735908203125
-0.4693877551020409,0.4081632653061224,-0.9017762451171875,0.9017762451171875
-0.4693877551020409,0.42857142857142855,-0.91293359375,0.919556396484375
-0.4693877551020409,0.44897959183673464,-0.941598388671875,0.941598388671875
-0.4693877551020409,0.4693877551020408,-0.9453961181640625,0.9455562744140625
-0.4693877551020409,0.4897959183673469,-0.954603271484375,0.954603271484375
-0.4693877551020409,0.5102040816326531,-0.9631370849609375,0.9631370849609375
-0.4693877551020409,0.5306122448979591,-0.97629736328125,0.97629736328125
-0.4693877551020409,0.5510204081632653,-0.972416259765625,0.972416259765625
-0.4693877551020409,0.5714285714285714,-0.972975830078125,0.972975830078125
-0.4693877551020409,0.5918367346938775,-0.987489990234375,0.987489990234375
-0.4693877551020409,0.6122448979591836,-0.9800618896484375,0.9800618896484375
-0.4693877551020409,0.6326530612244897,-0.971083984375,0.971083984375
-0.4693877551020409,0.6530612244897959,-0.97938720703125,0.97938720703125
-0.4693877551020409,0.673469387755102,-0.910807373046875,0.969952392578125
-0.4693877551020409,0.6938775510204082,-0.9954093017578125,0.9954093017578125
-0.4693877551020409,0.7142857142857142,-0.9961842041015625,0.9961842041015625
-0.4693877551020409,0.7346938775510203,-0.95042529296875,0.951725830078125
-0.4693877551020409,0.7551020408163265,-0.997447265625,0.997447265625
-0.4693877551020409,0.7755102040816326,-0.997879638671875,0.997879638671875
-0.4693877551020409,0.7959183673469387,-0.99826123046875,0.99826123046875
-0.4693877551020409,0.8163265306122448,-0.9724227294921876,0.9724227294921876
-0.4693877551020409,0.836734693877551,-0.6314842529296875,0.9345313720703124
-0.4693877551020409,0.8571428571428571,-0.998990234375,0.998990234375
-0.4693877551020409,0.8775510204081632,-0.9604212646484375,0.9604212646484375
-0.4693877551020409,0.8979591836734693,-0.999312255859375,0.999312255859375
-0.4693877551020409,0.9183673469387754,-0.9994339599609375,0.9994339599609375
-0.4693877551020409,0.9387755102040816,-0.99952685546875,0.99952685546875
-0.4693877551020409,0.9591836734693877,-0.9996114501953125,0.9996114501953125
-0.4693877551020409,0.9795918367346939,-0.9056998291015625,0.9140943603515626
-0.4693877551020409,1.0,0.9945386962890626,0.9945386962890626
-0.4285714285714286,0.0,-0.000195068359375,0.00633642578125
-0.4285714285714286,0.02040816326530612,-0.010228271484375,0.010998291015625
-0.4285714285714286,0.04081632653061224,-0.020470458984375,0.0206806640625
-0.4285714285714286,0.061224489795918366,-0.03331787109375,0.03353173828125
-0.4285714285714286,0.08163265306122448,-0.0494996337890625,0.0497684326171875
-0.4285714285714286,0.1020408163265306,-0.0694278564453125,0.0694278564453125
-0.4285714285714286,0.12244897959183673,-0.09212548828125,0.0926962890625
-0.4285714285714286,0.14285714285714285,-0.120612548828125,0.120612548828125
-0.4285714285714286,0.16326530612244897,-0.154678955078125,0.154678955078125
-0.4285714285714286,0.18367346938775508,-0.19578076171875,0.19578076171875
-0.4285714285714286,0.2040816326530612,-0.2463692626953125,0.2475101318359375
-0.4285714285714286,0.22448979591836732,-0.3086224365234375,0.3086224365234375
-0.4285714285714286,0.24489795918367346,-0.3817425537109375,0.3817425537109375
-0.4285714285714286,0.26530612244897955,-0.463556640625,0.463712158203125
-0.4285714285714286,0.2857142857142857,-0.551345703125,0.551345703125
-0.4285714285714286,0.3061224489795918,-0.6392237548828125,0.6392237548828125
-0.4285714285714286,0.32653061224489793,-0.71510595703125,0.71510595703125
-0.4285714285714286,0.3469387755102041,-0.780489501953125,0.780489501953125
-0.4285714285714286,0.36734693877551017,-0.8249691162109375,0.8255726318359375
-0.4285714285714286,0.3877551020408163,-0.8632650146484375,0.8634229736328125
-0.4285714285714286,0.4081632653061224,-0.8983240966796875,0.8983240966796875
-0.4285714285714286,0.42857142857142855,-0.9207396240234375,0.9207396240234375
-0.4285714285714286,0.44897959183673464,-0.922227783203125,0.9306708984375
-0.4285714285714286,0.4693877551020408,-0.9429075927734375,0.9429075927734375
-0.4285714285714286,0.4897959183673469,-0.9490164794921875,0.9494010009765625
-0.4285714285714286,0.5102040816326531,-0.95562890625,0.955684814453125
-0.4285714285714286,0.5306122448979591,-0.945859375,0.963551513671875
-0.4285714285714286,0.5510204081632653,-0.9754119873046875,0.9754119873046875
-0.4285714285714286,0.5714285714285714,-0.9652628173828125,0.9652628173828125
-0.4285714285714286,0.5918367346938775,-0.98656884765625,0.98656884765625
-0.4285714285714286,0.6122448979591836,-0.9560291748046875,0.9597742919921874
-0.4285714285714286,0.6326530612244897,-0.9214224853515625,0.9683238525390625
-0.4285714285714286,0.6530612244897959,-0.9880247802734375,0.9880247802734375
-0.4285714285714286,0.673469387755102,-0.9523291015625,0.953339599609375
-0.4285714285714286,0.6938775510204082,-0.8738624267578124,0.9617735595703125
-0.4285714285714286,0.7142857142857142,-0.9912886962890625,0.9912886962890625
-0.4285714285714286,0.7346938775510203,-0.964396240234375,0.964396240234375
-0.4285714285714286,0.7551020408163265,-0.9070162353515625,0.9182825927734375
-0.4285714285714286,0.7755102040816326,-0.966823486328125,0.966823486328125
-0.4285714285714286,0.7959183673469387,-0.7253470458984375,0.9177740478515625
-0.4285714285714286,0.8163265306122448,-0.9984461669921875,0.9984461669921875
-0.4285714285714286,0.836734693877551,-0.9987032470703125,0.9987032470703125
-0.4285714285714286,0.8571428571428571,-0.987017822265625,0.987017822265625
-0.4285714285714286,0.8775510204081632,-0.9990999755859375,0.9990999755859375
-0.4285714285714286,0.8979591836734693,-0.985953369140625,0.985953369140625
-0.4285714285714286,0.9183673469387754,-0.9489718017578125,0.9489718017578125
-0.4285714285714286,0.9387755102040816,-0.8987276611328125,0.9106129150390625
-0.4285714285714286,0.9591836734693877,0.2372789306640625,0.8860469970703125
-0.4285714285714286,0.9795918367346939,-0.9082802734375,0.912688720703125
-0.4285714285714286,1.0,-0.9328563232421875,0.9330269775390625
-0.3877551020408164,0.0,0.000191650390625,0.006420654296875
-0.3877551020408164,0.02040816326530612,-0.0084371337890625,0.0098272705078125
-0.3877551020408164,0.04081632653061224,-0.0189306640625,0.019008056640625
-0.3877551020408164,0.061224489795918366,-0.03188720703125,0.031888427734375
-0.3877551020408164,0.08163265306122448,-0.044614990234375,0.044957275390625
-0.3877551020408164,0.1020408163265306,-0.0623231201171875,0.0623831787109375
-0.3877551020408164,0.12244897959183673,-0.0832166748046875,0.0832254638671875
-0.3877551020408164,0.14285714285714285,-0.1083817138671875,0.1083817138671875
-0.3877551020408164,0.16326530612244897,-0.1381395263671875,0.1389708251953125
-0.3877551020408164,0.18367346938775508,-0.17923291015625,0.17923291015625
-0.3877551020408164,0.2040816326530612,-0.2265533447265625,0.2265533447265625
-0.3877551020408164,0.22448979591836732,-0.2832462158203125,0.2832462158203125
-0.3877551020408164,0.24489795918367346,-0.351424072265625,0.351523681640625
-0.3877551020408164,0.26530612244897955,-0.42899951171875,0.43118505859375
-0.3877551020408164,0.2857142857142857,-0.5171312255859375,0.5195360107421875
-0.3877551020408164,0.3061224489795918,-0.6113544921875,0.6113544921875
-0.3877551020408164,0.32653061224489793,-0.6894267578125,0.6894267578125
-0.3877551020408164,0.3469387755102041,-0.757464111328125,0.757464111328125
-0.3877551020408164,0.36734693877551017,-0.8172901611328125,0.8172901611328125
-0.3877551020408164,0.3877551020408163,-0.8588399658203125,0.8588399658203125
-0.3877551020408164,0.4081632653061224,-0.8906103515625,0.8906103515625
-0.3877551020408164,0.42857142857142855,-0.9073343505859375,0.9073343505859375
-0.3877551020408164,0.44897959183673464,-0.9256817626953125,0.9256817626953125
-0.3877551020408164,0.4693877551020408,-0.9267144775390626,0.9383739013671875
-0.3877551020408164,0.4897959183673469,-0.9343939208984375,0.9478123779296875
-0.3877551020408164,0.5102040816326531,-0.9528284912109375,0.9528780517578125
-0.3877551020408164,0.5306122448979591,-0.9358271484375,0.959421875
-0.3877551020408164,0.5510204081632653,-0.932530029296875,0.96287744140625
-0.3877551020408164,0.5714285714285714,-0.955925537109375,0.95728271484375
-0.3877551020408164,0.5918367346938775,-0.9641815185546875,0.9641815185546875
-0.3877551020408164,0.6122448979591836,-0.9883975830078126,0.9883975830078126
-0.3877551020408164,0.6326530612244897,-0.96523388671875,0.96523388671875
-0.3877551020408164,0.6530612244897959,-0.9482337646484374,0.9489713134765625
-0.3877551020408164,0.673469387755102,-0.9139227294921874,0.9328258056640625
-0.3877551020408164,0.6938775510204082,-0.994705322265625,0.994705322265625
-0.3877551020408164,0.7142857142857142,-0.936843994140625,0.938277587890625
-0.3877551020408164,0.7346938775510203,-0.73846142578125,0.93874365234375
-0.3877551020408164,0.7551020408163265,-0.9231746826171875,0.9251959228515625
-0.3877551020408164,0.7755102040816326,-0.6475072021484375,0.9084063720703125
-0.3877551020408164,0.7959183673469387,-0.9543912353515625,0.9543912353515625
-0.3877551020408164,0.8163265306122448,-0.2462579345703125,0.8869810791015625
-0.3877551020408164,0.836734693877551,-0.918214111328125,0.919833740234375
-0.3877551020408164,0.8571428571428571,-0.998854736328125,0.998854736328125
-0.3877551020408164,0.8775510204081632,-0.2529183349609375,0.8866651611328125
-0.3877551020408164,0.8979591836734693,0.7896510009765625,0.8947384033203125
-0.3877551020408164,0.9183673469387754,-0.999339599609375,0.999339599609375
-0.3877551020408164,0.9387755102040816,-0.98315576171875,0.98315576171875
-0.3877551020408164,0.9591836734693877,-0.9370780029296875,0.9370780029296875
-0.3877551020408164,0.9795918367346939,-0.8293621826171875,0.8722601318359375
-0.3877551020408164,1.0,-0.9996763916015625,0.9996763916015625
-0.34693877551020413,0.0,-0.000323974609375,0.00627001953125
-0.34693877551020413,0.02040816326530612,-0.0079091796875,0.0094638671875
-0.34693877551020413,0.04081632653061224,-0.016659423828125,0.016878662109375
-0.34693877551020413,0.061224489795918366,-0.0275660400390625,0.0275660400390625
-0.34693877551020413,0.08163265306122448,-0.03989453125,0.03989453125
-0.34693877551020413,0.1020408163265306,-0.055423095703125,0.055423095703125
-0.34693877551020413,0.12244897959183673,-0.075428955078125,0.075428955078125
-0.34693877551020413,0.14285714285714285,-0.0970621337890625,0.0971485595703125
-0.34693877551020413,0.16326530612244897,-0.1248282470703125,0.1256260986328125
-0.34693877551020413,0.18367346938775508,-0.1598614501953125,0.1598614501953125
-0.34693877551020413,0.2040816326530612,-0.2039271240234375,0.2039271240234375
-0.34693877551020413,0.22448979591836732,-0.255258056640625,0.255353515625
-0.34693877551020413,0.24489795918367346,-0.3183240966796875,0.3201878662109375
-0.34693877551020413,0.26530612244897955,-0.3999912109375,0.3999912109375
-0.34693877551020413,0.2857142857142857,-0.4809443359375,0.4836357421875
-0.34693877551020413,0.3061224489795918,-0.5772916259765625,0.5772916259765625
-0.34693877551020413,0.32653061224489793,-0.65945849609375,0.659914306640625
-0.34693877551020413,0.3469387755102041,-0.73376025390625,0.7339228515625
-0.34693877551020413,0.36734693877551017,-0.7997833251953125,0.7997833251953125
-0.34693877551020413,0.3877551020408163,-0.846364990234375,0.846364990234375
-0.34693877551020413,0.4081632653061224,-0.866553955078125,0.874441162109375
-0.34693877551020413,0.42857142857142855,-0.9085859375,0.9085859375
-0.34693877551020413,0.44897959183673464,-0.9284661865234375,0.9284661865234375
-0.34693877551020413,0.4693877551020408,-0.9310350341796875,0.9312864990234375
-0.34693877551020413,0.4897959183673469,-0.94521337890625,0.94521337890625
-0.34693877551020413,0.5102040816326531,-0.947892578125,0.947892578125
-0.34693877551020413,0.5306122448979591,-0.9713123779296875,0.9713123779296875
-0.34693877551020413,0.5510204081632653,-0.926263916015625,0.958197509765625
-0.34693877551020413,0.5714285714285714,-0.9193853759765624,0.9587225341796874
-0.34693877551020413,0.5918367346938775,-0.9650458984375,0.9650458984375
-0.34693877551020413,0.6122448979591836,-0.9876890869140625,0.9876890869140625
-0.34693877551020413,0.6326530612244897,-0.855719482421875,0.94923095703125
-0.34693877551020413,0.6530612244897959,-0.8259251708984375,0.9452996826171876
-0.34693877551020413,0.673469387755102,-0.7914058837890625,0.9412742919921875
-0.34693877551020413,0.6938775510204082,-0.9944112548828125,0.9944112548828125
-0.34693877551020413,0.7142857142857142,-0.9695634765625,0.9695634765625
-0.34693877551020413,0.7346938775510203,-0.9961500244140625,0.9961500244140625
-0.34693877551020413,0.7551020408163265,-0.278180908203125,0.887736328125
-0.34693877551020413,0.7755102040816326,-0.99738818359375,0.99738818359375
-0.34693877551020413,0.7959183673469387,-0.95969873046875,0.95969873046875
-0.34693877551020413,0.8163265306122448,-0.975307861328125,0.975307861328125
-0.34693877551020413,0.836734693877551,-0.9985040283203125,0.9985040283203125
-0.34693877551020413,0.8571428571428571,-0.9126661376953125,0.9138306884765625
-0.34693877551020413,0.8775510204081632,-0.9989744873046875,0.9989744873046875
-0.34693877551020413,0.8979591836734693,0.9963028564453125,0.9963028564453125
-0.34693877551020413,0.9183673469387754,0.9968961181640625,0.9968961181640625
-0.34693877551020413,0.9387755102040816,0.99739404296875,0.99739404296875
-0.34693877551020413,0.9591836734693877,-0.9469412841796875,0.9469412841796875
-0.34693877551020413,0.9795918367346939,0.9980833740234375,0.9980833740234375
-0.34693877551020413,1.0,0.9984183349609375,0.9984183349609375
-0.30612244897959184,0.0,0.000140380859375,0.006141357421875
-0.30612244897959184,0.02040816326530612,-0.0071922607421875,0.0090504150390625
-0.30612244897959184,0.04081632653061224,-0.015427001953125,0.015570068359375
-0.30612244897959184,0.061224489795918366,-0.025017333984375,0.025018310546875
-0.30612244897959184,0.08163265306122448,-0.035173583984375,0.0354833984375
-0.30612244897959184,0.1020408163265306,-0.0495477294921875,0.0495477294921875
-0.30612244897959184,0.12244897959183673,-0.066114501953125,0.066114501953125
-0.30612244897959184,0.14285714285714285,-0.0867442626953125,0.0867442626953125
-0.30612244897959184,0.16326530612244897,-0.111656494140625,0.112542724609375
-0.30612244897959184,0.18367346938775508,-0.1419300537109375,0.1430782470703125
-0.30612244897959184,0.2040816326530612,-0.18233056640625,0.18233056640625
-0.30612244897959184,0.22448979591836732,-0.2306202392578125,0.2306202392578125
-0.30612244897959184,0.24489795918367346,-0.2870013427734375,0.2889813232421875
-0.30612244897959184,0.26530612244897955,-0.3587646484375,0.3587646484375
-0.30612244897959184,0.2857142857142857,-0.442039794921875,0.4447861328125
-0.30612244897959184,0.3061224489795918,-0.5390721435546875,0.5390721435546875
-0.30612244897959184,0.32653061224489793,-0.6295606689453125,0.6295606689453125
-0.30612244897959184,0.3469387755102041,-0.7140458984375,0.7140458984375
-0.30612244897959184,0.36734693877551017,-0.7682021484375,0.774007080078125
-0.30612244897959184,0.3877551020408163,-0.8277757568359375,0.8277757568359375
-0.30612244897959184,0.4081632653061224,-0.8551068115234375,0.8634593505859375
-0.30612244897959184,0.42857142857142855,-0.8933990478515625,0.8933990478515625
-0.30612244897959184,0.44897959183673464,-0.922732177734375,0.922732177734375
-0.30612244897959184,0.4693877551020408,-0.9245086669921875,0.9247613525390626
-0.30612244897959184,0.4897959183673469,-0.9364708251953126,0.9364708251953126
-0.30612244897959184,0.5102040816326531,-0.96168212890625,0.96168212890625
-0.30612244897959184,0.5306122448979591,-0.9693978271484375,0.9693978271484375
-0.30612244897959184,0.5510204081632653,-0.9611043701171875,0.9611043701171875
-0.30612244897959184,0.5714285714285714,-0.94802978515625,0.94802978515625
-0.30612244897959184,0.5918367346938775,-0.874603759765625,0.94953662109375
-0.30612244897959184,0.6122448979591836,-0.953043212890625,0.953043212890625
-0.30612244897959184,0.6326530612244897,-0.8001085205078124,0.9357486572265625
-0.30612244897959184,0.6530612244897959,-0.9728043212890625,0.9728043212890625
-0.30612244897959184,0.673469387755102,-0.9926607666015625,0.9926607666015625
-0.30612244897959184,0.6938775510204082,-0.58234521484375,0.897876708984375
-0.30612244897959184,0.7142857142857142,-0.9950244140625,0.9950244140625
-0.30612244897959184,0.7346938775510203,-0.548152587890625,0.879666259765625
-0.30612244897959184,0.7551020408163265,-0.205123046875,0.867370849609375
-0.30612244897959184,0.7755102040816326,-0.997182861328125,0.997182861328125
-0.30612244897959184,0.7959183673469387,0.373287841796875,0.852966796875
-0.30612244897959184,0.8163265306122448,-0.904526123046875,0.90532275390625
-0.30612244897959184,0.836734693877551,-0.8958671875,0.898850341796875
-0.30612244897959184,0.8571428571428571,0.995237060546875,0.995237060546875
-0.30612244897959184,0.8775510204081632,-0.8840098876953125,0.8873670654296875
-0.30612244897959184,0.8979591836734693,-0.9990595703125,0.9990595703125
-0.30612244897959184,0.9183673469387754,0.9971512451171874,0.9971512451171874
-0.30612244897959184,0.9387755102040816,-0.9993587646484375,0.9993587646484375
-0.30612244897959184,0.9591836734693877,-0.9053699951171875,0.9054068603515625
-0.30612244897959184,0.9795918367346939,-0.89876220703125,0.89899951171875
-0.30612244897959184,1.0,0.9985545654296875,0.9985545654296875
-0.26530612244897966,0.0,-2.74658203125e-05,0.0062481689453125
-0.26530612244897966,0.02040816326530612,-0.0057232666015625,0.0081070556640625
-0.26530612244897966,0.04081632653061224,-0.012832763671875,0.013361572265625
-0.26530612244897966,0.061224489795918366,-0.0209312744140625,0.0209996337890625
-0.26530612244897966,0.08163265306122448,-0.0307921142578125,0.0311632080078125
-0.26530612244897966,0.1020408163265306,-0.0426822509765625,0.0431546630859375
-0.26530612244897966,0.12244897959183673,-0.0576910400390625,0.0576910400390625
-0.26530612244897966,0.14285714285714285,-0.0760343017578125,0.0760343017578125
-0.26530612244897966,0.16326530612244897,-0.09701416015625,0.09701416015625
-0.26530612244897966,0.18367346938775508,-0.1224398193359375,0.1236043701171875
-0.26530612244897966,0.2040816326530612,-0.155339111328125,0.155339111328125
-0.26530612244897966,0.22448979591836732,-0.1996590576171875,0.1996590576171875
-0.26530612244897966,0.24489795918367346,-0.2555474853515625,0.2555474853515625
-0.26530612244897966,0.26530612244897955,-0.318279052734375,0.318279052734375
-0.26530612244897966,0.2857142857142857,-0.399089111328125,0.399089111328125
-0.26530612244897966,0.3061224489795918,-0.48763818359375,0.490917236328125
-0.26530612244897966,0.32653061224489793,-0.5871319580078125,0.5871754150390625
-0.26530612244897966,0.3469387755102041,-0.676748046875,0.676748046875
-0.26530612244897966,0.36734693877551017,-0.7512884521484375,0.7512884521484375
-0.26530612244897966,0.3877551020408163,-0.815137451171875,0.815137451171875
-0.26530612244897966,0.4081632653061224,-0.850562744140625,0.850562744140625
-0.26530612244897966,0.42857142857142855,-0.8793292236328125,0.8801702880859374
-0.26530612244897966,0.44897959183673464,-0.888615966796875,0.903429443359375
-0.26530612244897966,0.4693877551020408,-0.901663330078125,0.91952783203125
-0.26530612244897966,0.4897959183673469,-0.9483919677734375,0.9483919677734375
-0.26530612244897966,0.5102040816326531,-0.9590458984375,0.9590458984375
-0.26530612244897966,0.5306122448979591,-0.9452540283203125,0.9452540283203125
-0.26530612244897966,0.5510204081632653,-0.8790784912109375,0.9414490966796875
-0.26530612244897966,0.5714285714285714,-0.847685546875,0.933278564453125
-0.26530612244897966,0.5918367346938775,-0.81215283203125,0.93257080078125
-0.26530612244897966,0.6122448979591836,-0.937330078125,0.937389404296875
-0.26530612244897966,0.6326530612244897,-0.9884827880859375,0.9884827880859375
-0.26530612244897966,0.6530612244897959,-0.99051904296875,0.99051904296875
-0.26530612244897966,0.673469387755102,-0.4825301513671875,0.8577135009765625
-0.26530612244897966,0.6938775510204082,-0.9935224609375,0.9935224609375
-0.26530612244897966,0.7142857142857142,-0.88599755859375,0.888984130859375
-0.26530612244897966,0.7346938775510203,-0.99561962890625,0.99561962890625
-0.26530612244897966,0.7551020408163265,-0.996283935546875,0.996283935546875
-0.26530612244897966,0.7755102040816326,-0.996986328125,0.996986328125
-0.26530612244897966,0.7959183673469387,0.9926790771484375,0.9926790771484375
-0.26530612244897966,0.8163265306122448,-0.947004150390625,0.947004150390625
-0.26530612244897966,0.836734693877551,-0.94813037109375,0.94813037109375
-0.26530612244897966,0.8571428571428571,-0.998560302734375,0.998560302734375
-0.26530612244897966,0.8775510204081632,0.9964190673828125,0.9964190673828125
-0.26530612244897966,0.8979591836734693,0.9969666748046875,0.9969666748046875
-0.26530612244897966,0.9183673469387754,-0.9991546630859375,0.9991546630859375
-0.26530612244897966,0.9387755102040816,-0.9992943115234375,0.9992943115234375
-0.26530612244897966,0.9591836734693877,0.998175048828125,0.998175048828125
-0.26530612244897966,0.9795918367346939,-0.99951171875,0.99951171875
-0.26530612244897966,1.0,-0.7657415771484375,0.8121319580078125
-0.22448979591836737,0.0,3.7109375e-05,0.00610205078125
-0.22448979591836737,0.02040816326530612,-0.0051876220703125,0.0078348388671875
-0.22448979591836737,0.04081632653061224,-0.01098046875,0.01195166015625
-0.22448979591836737,0.061224489795918366,-0.0183017578125,0.018389404296875
-0.22448979591836737,0.08163265306122448,-0.025700927734375,0.025837646484375
-0.22448979591836737,0.1020408163265306,-0.03653759765625,0.03664501953125
-0.22448979591836737,0.12244897959183673,-0.0480452880859375,0.0481314697265625
-0.22448979591836737,0.14285714285714285,-0.063656005859375,0.063656005859375
-0.22448979591836737,0.16326530612244897,-0.0809039306640625,0.0819346923828125
-0.22448979591836737,0.18367346938775508,-0.104579345703125,0.104579345703125
-0.22448979591836737,0.2040816326530612,-0.13326416015625,0.13326416015625
-0.22448979591836737,0.22448979591836732,-0.1713250732421875,0.1713250732421875
-0.22448979591836737,0.24489795918367346,-0.215560302734375,0.21579150390625
-0.22448979591836737,0.26530612244897955,-0.2764503173828125,0.2764503173828125
-0.22448979591836737,0.2857142857142857,-0.3486580810546875,0.3490579833984375
-0.22448979591836737,0.3061224489795918,-0.4390526123046875,0.4410894775390625
-0.22448979591836737,0.32653061224489793,-0.53066357421875,0.53543359375
-0.22448979591836737,0.3469387755102041,-0.641405029296875,0.641405029296875
-0.22448979591836737,0.36734693877551017,-0.7257064208984375,0.7257064208984375
-0.22448979591836737,0.3877551020408163,-0.7744786376953126,0.7836221923828125
-0.22448979591836737,0.4081632653061224,-0.822482177734375,0.833385986328125
-0.22448979591836737,0.42857142857142855,-0.8551365966796876,0.8690362548828126
-0.22448979591836737,0.44897959183673464,-0.909247802734375,0.909247802734375
-0.22448979591836737,0.4693877551020408,-0.9291861572265625,0.9291861572265625
-0.22448979591836737,0.4897959183673469,-0.9257049560546875,0.9257049560546875
-0.22448979591836737,0.5102040816326531,-0.917708984375,0.920790283203125
-0.22448979591836737,0.5306122448979591,-0.8642630615234375,0.9302088623046875
-0.22448979591836737,0.5510204081632653,-0.836035888671875,0.926228759765625
-0.22448979591836737,0.5714285714285714,-0.920666748046875,0.920666748046875
-0.22448979591836737,0.5918367346938775,-0.731575439453125,0.902204833984375
-0.22448979591836737,0.6122448979591836,-0.984825927734375,0.984825927734375
-0.22448979591836737,0.6326530612244897,-0.9876502685546875,0.9876502685546875
-0.22448979591836737,0.6530612244897959,-0.989842041015625,0.989842041015625
-0.22448979591836737,0.673469387755102,0.4590823974609375,0.8070379638671875
-0.22448979591836737,0.6938775510204082,-0.9221275634765626,0.9221275634765626
-0.22448979591836737,0.7142857142857142,0.7051663818359375,0.8110889892578125
-0.22448979591836737,0.7346938775510203,-0.9023858642578125,0.9023858642578125
-0.22448979591836737,0.7551020408163265,-0.9961082763671875,0.9961082763671875
-0.22448979591836737,0.7755102040816326,0.9918802490234375,0.9918802490234375
-0.22448979591836737,0.7959183673469387,0.993319091796875,0.993319091796875
-0.22448979591836737,0.8163265306122448,-0.9177100830078125,0.9177100830078125
-0.22448979591836737,0.836734693877551,0.9953580322265625,0.9953580322265625
-0.22448979591836737,0.8571428571428571,-0.8623868408203125,0.8648184814453125
-0.22448979591836737,0.8775510204081632,-0.92160400390625,0.92160400390625
-0.22448979591836737,0.8979591836734693,0.9972677001953125,0.9972677001953125
-0.22448979591836737,0.9183673469387754,0.997670654296875,0.997670654296875
-0.22448979591836737,0.9387755102040816,0.9980518798828125,0.9980518798828125
-0.22448979591836737,0.9591836734693877,-0.8317857666015624,0.8386353759765625
-0.22448979591836737,0.9795918367346939,-0.829625244140625,0.83575
-0.22448979591836737,1.0,0.9987935791015625,0.9987935791015625
-0.1836734693877552,0.0,0.000154296875,0.0062724609375
-0.1836734693877552,0.02040816326530612,-0.0038922119140625,0.0071988525390625
-0.1836734693877552,0.04081632653061224,-0.0089609375,0.010322509765625
-0.1836734693877552,0.061224489795918366,-0.014788818359375,0.015302001953125
-0.1836734693877552,0.08163265306122448,-0.022483642578125,0.022548828125
-0.1836734693877552,0.1020408163265306,-0.0292811279296875,0.0292882080078125
-0.1836734693877552,0.12244897959183673,-0.0402271728515625,0.0402301025390625
-0.1836734693877552,0.14285714285714285,-0.0511099853515625,0.0511099853515625
-0.1836734693877552,0.16326530612244897,-0.06660009765625,0.06660009765625
