h,Magnetisierung
-0.23232323232323226,-0.9976806640625
-0.2222222222222222,-0.99658203125
-0.21212121212121204,-0.995849609375
-0.202020202020202,-0.996826171875
-0.19191919191919182,-0.996826171875
-0.18181818181818177,-0.99755859375
-0.1717171717171716,-0.9981689453125
-0.16161616161616155,-0.9957275390625
-0.1515151515151515,-0.9970703125
-0.14141414141414133,-0.99755859375
-0.13131313131313127,-0.9967041015625
-0.1212121212121211,-0.99755859375
-0.11111111111111105,-0.996337890625
-0.10101010101010088,-0.995849609375
-0.09090909090909083,-0.9969482421875
-0.08080808080808077,-0.9967041015625
-0.07070707070707061,-0.99658203125
-0.06060606060606055,-0.9959716796875
-0.050505050505050386,-0.9964599609375
-0.04040404040404033,-0.994384765625
-0.030303030303030276,-0.996337890625
-0.02020202020202011,-0.9959716796875
-0.010101010101010055,-0.9970703125
0.0,-0.995849609375
